parent_id,parent_label,probe_state,fold,med_cos_all,med_eucl_all,med_cos_k5,med_eucl_k5,mean_cos_k5,mean_eucl_k5
00000000000000000085,built_loss,good,1,0.5366587680535884,0.5182291909098301,0.5978753746051415,0.5496870556300698,0.6238302235398612,0.5641355816619587
00000000000000000085,built_loss,good,1,0.5307277662903369,0.5152378138164361,0.6878149782295611,0.5973399628779724,0.6689103884407609,0.5889928340552945
00000000000000000085,built_loss,good,1,0.5271497341573188,0.5134591023072386,0.8220298978663627,0.682243016217101,0.7988033415343325,0.667260105541075
00000000000000000085,built_loss,good,1,0.5158424956411384,0.508285158405567,0.5677182530421733,0.5343174743356924,0.5555014853384934,0.5305629870570423
00000000000000000085,built_loss,good,1,0.5167791970836818,0.5082016177162635,0.7781321733779285,0.6524186944756011,0.7841373731188277,0.6578565812049717
00000000000000000085,built_loss,good,1,0.5041137005608589,0.5020734046784643,0.5338428626326649,0.5169325943093567,0.5044424454364943,0.49964419330992904
00000000000000000085,built_loss,good,1,0.4676272047887311,0.4834707513096206,0.7409111118512238,0.6280695225747954,0.7388677918970864,0.6274533300518657
00000000000000000085,built_loss,good,1,0.48748846550425845,0.49376849428259545,0.4394842371920242,0.4698255831913016,0.44112539162271414,0.46613900798314867
00000000000000000085,built_loss,good,1,0.4201688314890863,0.45965711408623927,0.4660365297174056,0.48263174756624555,0.4596224027937575,0.4795882028505802
00000000000000000085,built_loss,good,1,0.5323118514796416,0.5158183630278925,0.548141135174219,0.524106129752769,0.5804436624886902,0.5414983677978799
00000000000000000085,built_loss,good,1,0.5121525054015442,0.5059997990646072,0.8367933478983168,0.6937629684274128,0.8476091328451391,0.7028292328493169
00000000000000000085,built_loss,good,1,0.514216281918239,0.5068772654828922,0.624968731442578,0.5628182241865073,0.6391457286022316,0.5698734627617298
00000000000000000085,built_loss,good,1,0.5235528833387504,0.5118781190160421,0.7250234990588856,0.6190343736159464,0.7185931973003417,0.6152451944364749
00000000000000000085,built_loss,good,1,0.5261942234203173,0.5130578764111084,0.8165386899355317,0.6785398163859999,0.8252727161361524,0.685891983024793
00000000000000000085,built_loss,good,1,0.5258122911891536,0.5129999868046207,0.6297502831415436,0.5662511204494958,0.5871181263140803,0.5435854730049356
00000000000000000085,built_loss,good,1,0.4424871025007238,0.4709808932736239,0.5269580398523499,0.5141296755533139,0.5217785667739395,0.510769521728806
00000000000000000085,built_loss,bad,1,0.37804785406356595,0.43814554507667675,0.3535429787655567,0.42554521963569586,0.3512772239141603,0.4246988039262763
00000000000000000085,built_loss,bad,1,0.34688570155412374,0.421416904330403,0.40368709234987415,0.45253854005640387,0.3909789409849089,0.458122389565756
00000000000000000085,built_loss,bad,1,0.5036722410238177,0.5015521924312528,0.5067545416625304,0.5035855420527579,0.5055093423371441,0.5008836559527033
00000000000000000085,built_loss,bad,1,0.5137122952432163,0.5067234342388731,0.5195069705911018,0.5096662572816136,0.5484457269307942,0.5238828773899655
00000000000000000085,built_loss,bad,1,0.28997216318479313,0.39026296040542924,0.25169533910157244,0.3666127764235527,0.2650867043889186,0.3766527222428473
00000000000000000085,built_loss,bad,1,0.2777691357896582,0.38252955203642225,0.33068143616198165,0.4125430295120691,0.3476191438410336,0.42479553810705584
00000000000000000085,built_loss,bad,1,0.34900376093251156,0.4222506362641203,0.30248428030826996,0.3971003333360056,0.3046538593179651,0.3990369542708334
00000000000000000085,built_loss,bad,1,0.31870012310171,0.4062125852507508,0.32370487330139636,0.4088534757361775,0.3555471684142075,0.43003120846618875
00000000000000000085,built_loss,bad,1,0.30987922007598534,0.401237473113718,0.3542967050316812,0.425330911888676,0.34560067413020645,0.41879031869836675
