parent_id,lon,lat,country_iso3,vote_dw,vote_wc100,vote_wc200,vote_worldcereal,vote_vida,vote_msbuildings,n_nature,n_crop,n_built,stable_class
00000000000000000436,117.0710978565442,33.238249417356975,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000439,27.12745969713393,8.505204194279424,SSD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000044c,36.841392021960374,35.66019725487161,SYR,nature,built,crop,unknown,unknown,unknown,1,1,1,ambiguous
0000000000000000045d,33.66126608464886,-13.643477787914675,MWI,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000462,106.53260193242444,9.795634099917116,,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000472,46.47115220466482,60.92926720798328,RUS,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000479,51.08112657970938,58.15410180075285,RUS,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000004a0,-36.85603456109152,-10.618311237113774,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004a2,-95.38352110968864,18.041809082020677,MEX,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000004a8,49.735450284098334,57.97857099423589,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000004b7,15.282993012961214,-7.610841497410028,AGO,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000004bc,33.43578894833485,46.91393180820733,UKR,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000004c2,108.75162034725648,34.370935159103276,CHN,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000004c6,24.019827803250855,56.90795883862224,LVA,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000004c9,-77.98360321393557,-10.407746134516158,PER,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004ce,29.984910784389715,30.757192434147267,EGY,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
000000000000000004d3,43.93350135855558,19.42611293484886,SAU,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004ed,-59.81382911969207,-37.64574352736099,ARG,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000513,-109.22251721919193,25.63904110287629,,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000519,27.15512780788481,18.812653427323635,SDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000528,61.19274308081554,56.25533278470941,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000567,98.92593760108556,1.1129677212598812,IDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000056e,-57.96940817833787,-35.043054654681505,ARG,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
00000000000000000580,36.355044127138065,37.35064695652773,TUR,crop,built,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000588,12.953122492068822,41.738198467224294,ITA,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
00000000000000000598,17.058333508966623,50.419068215313295,POL,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000059f,38.21069400954376,48.84126725028577,UKR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000005a5,-15.880462508429106,12.385836390147345,GNB,built,nature,built,unknown,unknown,unknown,1,0,2,built
000000000000000005a9,-101.19364470431688,34.90210898660315,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005b6,-112.43785711564094,33.44845519384094,USA,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000005b9,39.07029190491773,-14.141773276015773,MOZ,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000005bc,115.78758497859423,-28.449869626886276,AUS,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000005c1,4.350046847584577,43.78168607553938,FRA,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000005c3,-14.405069485791204,21.698401446029187,ESH,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005c8,-75.54252126086918,47.16447194094827,CAN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005ce,102.70056859342738,24.932785626501524,CHN,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
000000000000000005cf,37.92556873836423,48.99577747915432,UKR,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000005d6,-55.08321100199026,1.6196175415032912,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005e4,-36.090580107493274,-9.816924172150749,BRA,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000005e9,64.78160247240143,32.36311066756773,AFG,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000005f3,-75.51961422112414,47.167526212914275,CAN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000603,77.94964689619586,8.74298824998586,IND,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000609,2.12483005729211,36.53937842343939,DZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000060f,-9.211190176068955,39.27528745275381,PRT,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000610,148.9085593356094,-30.934430039704047,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000061a,31.214165419178865,36.865736366160014,TUR,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000627,-94.54036238401406,18.06929752971473,MEX,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000628,72.65767155744776,21.858391398130873,IND,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000630,79.78553384235092,15.28982020912052,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000640,25.043727564090286,52.75235233428534,BLR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000676,-61.88723062696834,-17.87948351018028,BOL,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000678,78.13299304568466,13.053733803890209,IND,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000068a,149.89985025163529,-28.02568514972504,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000699,-12.562535006533654,9.34027808239693,SLE,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
0000000000000000069a,106.56125818998785,29.79797137376444,CHN,crop,built,built,unknown,unknown,unknown,0,1,2,built
0000000000000000069b,6.489923685885689,60.65025048073576,NOR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000069e,3.5634819848095236,6.425963637656379,NGA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000069f,-0.6103603197950088,38.95683468453343,ESP,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006a0,106.25780728701227,9.99874318565654,VNM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006a6,115.88262673565407,5.588913455913809,MYS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006ab,-37.08402698020105,-11.022822609552794,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006b0,-92.25900088846413,14.669623336964404,MEX,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006bb,-132.94208313872585,63.80791853594429,CAN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006bf,-49.02281676920632,-17.42080372610885,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006c2,-67.5688951359675,-1.3952183835302348,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006c3,-70.21874556106326,11.643917796993032,VEN,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000006c4,122.03761356785579,39.164794672807105,CHN,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000006cd,-6.662310388908225,32.325561088691536,MAR,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000016,39.89278937905756,59.18006768674575,RUS,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
0000000000000000001a,-122.54462271421285,47.81422338595192,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000001e,6.543912434461272,12.810470024950643,NGA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000029,124.99558613540455,46.660157740443566,CHN,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000002e,-73.79152510906341,41.78059894863474,USA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000040,2.7944342700748015,36.46643522236889,DZA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000041,32.60071506021735,14.34182808978919,SDN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000044,79.16497764408116,17.557796806937077,IND,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
0000000000000000004d,46.61919456348772,60.454956737968175,RUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000005d,-100.44202430609408,31.41179478168516,USA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000064,-61.85695740189351,-12.163233862742526,BRA,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000006a,35.30796783196835,-8.270474410538993,TZA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000007c,112.54412781375227,-3.3714221770647703,IDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000008d,-40.520891425713934,-4.619990590462493,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000095,-112.80769351811294,56.211854324958026,CAN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000097,11.812980733464325,51.73680690558822,DEU,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000000a3,108.98185855457632,1.020980236166042,IDN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000000af,-116.106127578343,54.54925239710962,CAN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000b1,6.319962434130275,4.689879519566992,NGA,built,nature,built,unknown,unknown,unknown,1,0,2,built
000000000000000000b5,-8.351232954581338,32.59478617934216,MAR,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
000000000000000000b6,72.72217059484754,21.267928761879112,IND,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000000bf,70.153707534493,57.18446028307423,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000c5,-85.60176598091118,36.79108636604968,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000d8,-49.98904468880528,-20.002292358083118,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000000e0,20.783557160681866,-23.07947136383454,BWA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000e7,76.62526067281844,60.92046371819891,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000ea,72.74651493904717,21.185643081853765,IND,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000000fd,90.48949944180549,22.556831531533803,BGD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000103,38.00462048336674,49.931911836735274,UKR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000106,13.645004923897677,32.1576659620896,LBY,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000010f,102.63121865349336,35.877499722100126,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000012f,64.4678209436585,39.85353300114154,UZB,crop,nature,built,unknown,unknown,unknown,1,1,1,ambiguous
0000000000000000013c,74.9367872647874,16.390346263695346,IND,built,nature,crop,unknown,unknown,unknown,1,1,1,ambiguous
0000000000000000014c,-129.82151550475143,54.1177017346186,CAN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000155,-3.176218265825598,8.93900064498074,CIV,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000163,148.83193304187398,-29.28665031404361,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000167,-108.66026168286153,52.04205443913203,CAN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000173,53.47846057843915,58.4370711152505,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000174,-84.98803697880072,11.970365571242066,NIC,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000017a,104.97321643072137,8.801917732624101,VNM,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
0000000000000000017b,79.11431266205682,28.038441226759534,IND,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000183,76.71230742384962,12.371553177129844,IND,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000185,-68.5828235971532,-31.57052709238908,ARG,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000018c,81.0639263231814,24.599151329979534,IND,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000197,-14.475317741009352,10.719551369634043,GIN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000199,-71.35349742796303,10.25970377569326,VEN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000019c,77.51692842383548,12.429494512955554,IND,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000001b7,-83.14172957534987,8.566648959713199,CRI,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001d9,149.51914423422542,-30.457873781478643,AUS,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000001e1,-103.45479410597413,25.641107228029767,MEX,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000001e7,98.20153615597158,4.292285174815691,IDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001ea,-49.119655156834405,-14.670611483776936,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000001ed,25.757528888851656,62.58342497216097,FIN,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000001f0,125.09547879499864,6.22492067707043,PHL,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000001fb,-108.56450127357438,53.44109066261977,CAN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000001ff,98.1122436167301,4.203890950858331,IDN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000201,1.1949839066999934,36.418195691611665,DZA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000204,-80.45459906596314,27.77855861506376,USA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000205,27.086496520178077,60.68869837489608,FIN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000020c,-96.2910890412346,29.058118905763603,USA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000020e,106.66725939351396,10.636277542796165,VNM,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000214,-78.03552583735768,-8.469990235141939,PER,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000224,113.52697456610744,34.28209177750386,CHN,unknown,crop,crop,unknown,unknown,unknown,0,2,0,crop
00000000000000000229,105.59035903091147,10.637535184193931,VNM,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
00000000000000000234,-77.10226608868591,21.583237426605066,CUB,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000023a,134.1384594341162,-24.161222628971267,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000242,-59.29154861350498,-36.69514629370572,ARG,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000246,119.79074737921604,-5.318790049979069,IDN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
0000000000000000024b,109.0276726340664,23.007785804161802,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000250,28.376297605116886,-26.142636651153698,ZAF,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000252,11.827713104123886,48.257541978664904,DEU,unknown,crop,crop,unknown,unknown,unknown,0,2,0,crop
00000000000000000255,3.290843296079249,6.406021038348926,NGA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000025f,118.39189081878513,5.753394984436094,MYS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000260,59.813110467464774,50.577800526017214,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000262,101.39702328464155,6.865778800761297,THA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000266,102.59133345487845,-3.6542118285055953,IDN,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000268,84.78780250197048,31.13610182098888,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000269,-68.81638557102427,-32.907310066687344,ARG,built,built,built,unknown,unknown,unknown,0,0,3,built
