parent_id,parent_label,min_dist_m,n_good,n_bad,n_min
000000000000000005d3,stable_crop,50,100,100,100
000000000000000005d3,stable_crop,100,100,100,100
000000000000000005d3,stable_crop,200,100,98,98
000000000000000005d3,stable_crop,300,100,97,97
000000000000000005d3,stable_crop,500,100,95,95
000000000000000005d3,stable_crop,1000,97,94,94
000000000000000005e9,stable_crop,0,100,100,100
000000000000000005e9,stable_crop,30,100,100,100
000000000000000005e9,stable_crop,50,100,100,100
000000000000000005e9,stable_crop,100,100,100,100
000000000000000005e9,stable_crop,200,100,100,100
000000000000000005e9,stable_crop,300,100,100,100
000000000000000005e9,stable_crop,500,100,98,98
000000000000000005e9,stable_crop,1000,95,94,94
00000000000000000615,stable_crop,0,100,100,100
00000000000000000615,stable_crop,30,100,100,100
00000000000000000615,stable_crop,50,100,100,100
00000000000000000615,stable_crop,100,100,100,100
00000000000000000615,stable_crop,200,100,100,100
00000000000000000615,stable_crop,300,100,100,100
00000000000000000615,stable_crop,500,99,99,99
00000000000000000615,stable_crop,1000,93,89,89
00000000000000000620,stable_crop,0,100,100,100
00000000000000000620,stable_crop,30,100,100,100
00000000000000000620,stable_crop,50,100,100,100
00000000000000000620,stable_crop,100,100,100,100
00000000000000000620,stable_crop,200,100,99,99
00000000000000000620,stable_crop,300,100,99,99
00000000000000000620,stable_crop,500,99,96,96
00000000000000000620,stable_crop,1000,97,90,90
00000000000000000628,stable_crop,0,100,100,100
00000000000000000628,stable_crop,30,100,100,100
00000000000000000628,stable_crop,50,100,100,100
00000000000000000628,stable_crop,100,100,100,100
00000000000000000628,stable_crop,200,100,100,100
00000000000000000628,stable_crop,300,98,99,98
00000000000000000628,stable_crop,500,95,97,95
00000000000000000628,stable_crop,1000,88,94,88
0000000000000000062d,stable_crop,0,100,100,100
0000000000000000062d,stable_crop,30,100,100,100
0000000000000000062d,stable_crop,50,100,100,100
0000000000000000062d,stable_crop,100,100,100,100
0000000000000000062d,stable_crop,200,99,100,99
0000000000000000062d,stable_crop,300,98,100,98
0000000000000000062d,stable_crop,500,98,98,98
0000000000000000062d,stable_crop,1000,81,94,81
0000000000000000064b,stable_crop,0,100,100,100
0000000000000000064b,stable_crop,30,100,100,100
0000000000000000064b,stable_crop,50,100,100,100
0000000000000000064b,stable_crop,100,100,100,100
0000000000000000064b,stable_crop,200,100,98,98
0000000000000000064b,stable_crop,300,100,97,97
0000000000000000064b,stable_crop,500,98,96,96
0000000000000000064b,stable_crop,1000,94,83,83
00000000000000000653,stable_crop,0,100,100,100
00000000000000000653,stable_crop,30,100,100,100
00000000000000000653,stable_crop,50,100,100,100
00000000000000000653,stable_crop,100,100,100,100
00000000000000000653,stable_crop,200,100,100,100
00000000000000000653,stable_crop,300,100,99,99
00000000000000000653,stable_crop,500,97,97,97
00000000000000000653,stable_crop,1000,91,88,88
00000000000000000683,stable_crop,0,100,100,100
00000000000000000683,stable_crop,30,100,100,100
00000000000000000683,stable_crop,50,100,100,100
00000000000000000683,stable_crop,100,100,100,100
00000000000000000683,stable_crop,200,100,99,99
00000000000000000683,stable_crop,300,100,99,99
00000000000000000683,stable_crop,500,100,97,97
00000000000000000683,stable_crop,1000,99,85,85
00000000000000000686,stable_crop,0,100,100,100
00000000000000000686,stable_crop,30,100,100,100
00000000000000000686,stable_crop,50,100,100,100
00000000000000000686,stable_crop,100,100,100,100
00000000000000000686,stable_crop,200,100,100,100
00000000000000000686,stable_crop,300,100,100,100
00000000000000000686,stable_crop,500,99,100,99
00000000000000000686,stable_crop,1000,91,87,87
00000000000000000692,stable_crop,0,100,100,100
00000000000000000692,stable_crop,30,100,100,100
00000000000000000692,stable_crop,50,100,100,100
00000000000000000692,stable_crop,100,100,100,100
00000000000000000692,stable_crop,200,100,100,100
00000000000000000692,stable_crop,300,100,100,100
00000000000000000692,stable_crop,500,100,100,100
00000000000000000692,stable_crop,1000,93,95,93
000000000000000006a5,stable_crop,0,100,100,100
000000000000000006a5,stable_crop,30,100,100,100
000000000000000006a5,stable_crop,50,100,100,100
000000000000000006a5,stable_crop,100,100,100,100
000000000000000006a5,stable_crop,200,100,100,100
000000000000000006a5,stable_crop,300,100,100,100
000000000000000006a5,stable_crop,500,100,100,100
000000000000000006a5,stable_crop,1000,92,93,92
000000000000000006af,stable_crop,0,100,100,100
000000000000000006af,stable_crop,30,100,100,100
000000000000000006af,stable_crop,50,100,100,100
000000000000000006af,stable_crop,100,100,100,100
000000000000000006af,stable_crop,200,100,100,100
000000000000000006af,stable_crop,300,100,100,100
000000000000000006af,stable_crop,500,98,99,98
000000000000000006af,stable_crop,1000,94,94,94
000000000000000006ba,stable_crop,0,100,100,100
000000000000000006ba,stable_crop,30,100,100,100
000000000000000006ba,stable_crop,50,100,100,100
000000000000000006ba,stable_crop,100,100,100,100
000000000000000006ba,stable_crop,200,100,100,100
000000000000000006ba,stable_crop,300,99,100,99
000000000000000006ba,stable_crop,500,98,99,98
000000000000000006ba,stable_crop,1000,94,92,92
00000000000000000023,stable_built,0,100,100,100
