parent_label,inner_m,outer_m,n_parents,n,n_pos,n_neg,mcc,f1,roc_auc,opt_threshold,good_score_median,bad_score_median
stable_crop,0,1000,441,18289,6879,11410,0.7067402877906929,0.816683680910019,0.9207803882792311,0.45845304698858597,0.617519046738511,0.20393114581573424
stable_crop,0,2000,518,74026,30305,43721,0.7451159337123944,0.8486721839997341,0.9474678433086497,0.484034863666636,0.6386146740123504,0.262185938958026
stable_crop,0,3000,526,149517,67461,82056,0.7597177457350165,0.8686746543778802,0.9522847109463484,0.48342184283761275,0.6413690872681094,0.29328883315298304
stable_crop,0,4000,526,198911,97684,101227,0.7655475314513301,0.8813705891030434,0.954747400111091,0.4850297491244897,0.6488833177954321,0.3114428370307912
stable_crop,0,5000,528,300119,148761,151358,0.7642492699658394,0.8819264888885924,0.9544101024818468,0.48639998115582816,0.6464004650665038,0.3253182821082279
stable_crop,0,6000,528,301423,149179,152244,0.7645190364304578,0.8818856249376227,0.9544827274780545,0.486421355784175,0.6459888481213363,0.32501429797114634
stable_crop,0,7000,528,301593,149179,152414,0.7645320956164294,0.88182810150501,0.9544920815661895,0.486421355784175,0.6458962685624255,0.32486967527179084
stable_crop,0,8000,528,301662,149179,152483,0.7645786614558355,0.8818235953598387,0.9545004285919656,0.486421355784175,0.6457984483661746,0.3247840901511684
stable_crop,500,1000,413,12311,5067,7244,0.6708191040739699,0.8001640520865375,0.892298255829096,0.47418842535974237,0.6203474979268596,0.22035246447276796
stable_crop,500,2000,518,68030,28668,39362,0.7458556881136115,0.8523635853555899,0.9470062008712468,0.4836106405705955,0.6428849644760426,0.26457668747770663
stable_crop,500,3000,526,143507,65824,77683,0.7596502666120871,0.870601195146979,0.9521450268267698,0.48269751266793987,0.6440160893202296,0.29541070736518654
stable_crop,500,4000,526,192901,96047,96854,0.7656430200034517,0.8830596571073931,0.9546570509651698,0.4850297491244897,0.6510954228923986,0.3134136595712306
stable_crop,500,5000,528,294109,147124,146985,0.763900431277654,0.8826237443045847,0.9543297208078475,0.48776537276548515,0.6479344305289528,0.32679525662472125
stable_crop,500,6000,528,295413,147542,147871,0.7641266876154008,0.8827893274863634,0.9544035566708547,0.48645224589269936,0.6474395538910074,0.32648184191792146
stable_crop,500,7000,528,295583,147542,148041,0.7641358562253623,0.8827274041840554,0.9544135838073654,0.48645224589269936,0.64728112030324,0.3263374782241511
