parent_id,parent_label,min_dist_m,n_good,n_bad,m_g,m_b,dor
0000000000000000022b,stable_crop,150,300,298,0.08730857275619934,0.015544956069894344,0.15113682775072168
0000000000000000022b,stable_crop,200,300,297,0.08730857275619934,0.015926649347562827,0.15427534346175578
0000000000000000022b,stable_crop,300,297,296,0.09770671714342989,0.015926649347562827,0.14015821091321018
0000000000000000022b,stable_crop,500,291,288,0.09770671714342989,0.015926649347562827,0.14015821091321018
0000000000000000022b,stable_crop,1000,277,268,0.10116497639603902,0.01979500176508948,0.16364918434887019
0000000000000000022b,stable_crop,2000,209,219,0.10428066723592963,0.01979500176508948,0.15953975444426055
0000000000000000022b,stable_crop,3000,139,125,0.11595550353497444,0.02239287133735999,0.16185857880775179
0000000000000000022b,stable_crop,4000,100,100,0.14754151536029164,0.023321659490023204,0.13649318825029275
000000000000000002a7,stable_crop,0,290,300,0.10697851094437807,0.016952552619782634,0.1367901810256739
000000000000000002a7,stable_crop,25,290,300,0.10697851094437807,0.016952552619782634,0.1367901810256739
000000000000000002a7,stable_crop,50,290,300,0.10697851094437807,0.016952552619782634,0.1367901810256739
000000000000000002a7,stable_crop,75,290,300,0.10697851094437807,0.016952552619782634,0.1367901810256739
000000000000000002a7,stable_crop,100,290,300,0.10697851094437807,0.016952552619782634,0.1367901810256739
000000000000000002a7,stable_crop,150,290,300,0.10697851094437807,0.016952552619782634,0.1367901810256739
000000000000000002a7,stable_crop,200,290,300,0.10697851094437807,0.016952552619782634,0.1367901810256739
000000000000000002a7,stable_crop,300,290,299,0.10697851094437807,0.016952552619782634,0.1367901810256739
000000000000000002a7,stable_crop,500,290,297,0.10697851094437807,0.016952552619782634,0.1367901810256739
000000000000000002a7,stable_crop,1000,276,285,0.10697851094437807,0.01830098631313588,0.1460812560204631
000000000000000002a7,stable_crop,2000,249,246,0.11149157369894121,0.019921316061953485,0.15159331857056532
000000000000000002a7,stable_crop,3000,194,159,0.11630991107874471,0.02340806526909751,0.16753796383833383
000000000000000002a7,stable_crop,4000,100,100,0.12536133980444894,0.02433430122910398,0.16255851580532735
000000000000000003ea,stable_crop,0,300,300,0.013031220607138728,0.009998848348766076,0.4341649331348725
000000000000000003ea,stable_crop,25,300,300,0.013031220607138728,0.009998848348766076,0.4341649331348725
000000000000000003ea,stable_crop,50,300,300,0.013031220607138728,0.009998848348766076,0.4341649331348725
000000000000000003ea,stable_crop,75,300,300,0.013031220607138728,0.009998848348766076,0.4341649331348725
000000000000000003ea,stable_crop,100,300,299,0.013031220607138728,0.011228396091056836,0.46284309559718495
000000000000000003ea,stable_crop,150,300,298,0.013031220607138728,0.012039883057984823,0.4802294792571614
000000000000000003ea,stable_crop,200,300,298,0.013031220607138728,0.012039883057984823,0.4802294792571614
000000000000000003ea,stable_crop,300,300,296,0.013031220607138728,0.012402642617322712,0.48764289197350963
000000000000000003ea,stable_crop,500,299,284,0.013031220607138728,0.012402642617322712,0.48764289197350963
000000000000000003ea,stable_crop,1000,297,255,0.013031220607138728,0.013830476706247753,0.5148772448880392
000000000000000003ea,stable_crop,2000,248,154,0.013343071386104799,0.01406512718121764,0.5131722592477743
000000000000000003ea,stable_crop,3000,100,100,0.024943476030391775,0.02139471412840561,0.4617080221438489
000000000000000003ea,stable_crop,4000,100,100,0.024943476030391775,0.02139471412840561,0.4617080221438489
00000000000000000038,stable_nature,0,300,300,0.05923364604123884,0.06024655745828629,0.5042388252880863
00000000000000000038,stable_nature,25,300,300,0.05923364604123884,0.06024655745828629,0.5042388252880863
00000000000000000038,stable_nature,50,300,300,0.05923364604123884,0.06024655745828629,0.5042388252880863
00000000000000000038,stable_nature,75,300,300,0.05923364604123884,0.06024655745828629,0.5042388252880863
00000000000000000038,stable_nature,100,299,300,0.05923364604123884,0.06024655745828629,0.5042388252880863
00000000000000000038,stable_nature,150,298,298,0.05923364604123884,0.06024655745828629,0.5042388252880863
00000000000000000038,stable_nature,200,298,298,0.05923364604123884,0.06024655745828629,0.5042388252880863
00000000000000000038,stable_nature,300,298,292,0.05923364604123884,0.060339265986738486,0.504623204059092
00000000000000000038,stable_nature,500,296,283,0.05923364604123884,0.06178014318552276,0.5105215164302108
00000000000000000038,stable_nature,1000,277,240,0.05923364604123884,0.06446326669877678,0.5211388487418728
00000000000000000038,stable_nature,2000,228,188,0.05923364604123884,0.07438721506921515,0.5567036048897209
00000000000000000038,stable_nature,3000,153,101,0.06167970415864532,0.10833511188531993,0.6372098291519936
00000000000000000038,stable_nature,4000,100,100,0.10810784394445674,0.10833511188531993,0.5005250065519361
0000000000000000011a,stable_nature,0,300,228,0.00966185762205336,0.04295939249129184,0.8163886718377407
0000000000000000011a,stable_nature,25,300,228,0.00966185762205336,0.04295939249129184,0.8163886718377407
0000000000000000011a,stable_nature,50,300,228,0.00966185762205336,0.04295939249129184,0.8163886718377407
0000000000000000011a,stable_nature,75,300,228,0.00966185762205336,0.04295939249129184,0.8163886718377407
0000000000000000011a,stable_nature,100,300,228,0.00966185762205336,0.04295939249129184,0.8163886718377407
0000000000000000011a,stable_nature,150,300,228,0.00966185762205336,0.04295939249129184,0.8163886718377407
0000000000000000011a,stable_nature,200,299,228,0.009689906707793416,0.04295939249129184,0.8159537381120977
0000000000000000011a,stable_nature,300,299,228,0.009689906707793416,0.04295939249129184,0.8159537381120977
0000000000000000011a,stable_nature,500,297,228,0.009689906707793416,0.04295939249129184,0.8159537381120977
0000000000000000011a,stable_nature,1000,289,225,0.010853679432695395,0.04295939249129184,0.7983077522720708
0000000000000000011a,stable_nature,2000,232,212,0.010853679432695395,0.04295939249129184,0.7983077522720708
0000000000000000011a,stable_nature,3000,142,179,0.011522494723433408,0.05191156781487729,0.8183547724490637
0000000000000000011a,stable_nature,4000,100,100,0.013929383594634293,0.18602086898676917,0.930335753940127
000000000000000001ef,stable_built,0,300,300,0.06018020684012408,0.053058677025725975,0.4685552807824747
000000000000000001ef,stable_built,25,300,300,0.06018020684012408,0.053058677025725975,0.4685552807824747
000000000000000001ef,stable_built,50,300,300,0.06018020684012408,0.053058677025725975,0.4685552807824747
000000000000000001ef,stable_built,75,300,300,0.06018020684012408,0.053058677025725975,0.4685552807824747
000000000000000001ef,stable_built,100,300,300,0.06018020684012408,0.053058677025725975,0.4685552807824747
000000000000000001ef,stable_built,150,300,300,0.06018020684012408,0.053058677025725975,0.4685552807824747
000000000000000001ef,stable_built,200,300,299,0.06018020684012408,0.053058677025725975,0.4685552807824747
000000000000000001ef,stable_built,300,300,296,0.06018020684012408,0.053058677025725975,0.4685552807824747
000000000000000001ef,stable_built,500,298,291,0.06018020684012408,0.053058677025725975,0.4685552807824747
000000000000000001ef,stable_built,1000,289,253,0.06894957336945465,0.05952584952853444,0.46332479929126447
000000000000000001ef,stable_built,2000,264,152,0.06996171922512098,0.06988121619819929,0.4997121662682586
000000000000000001ef,stable_built,3000,190,100,0.07896316019711214,0.07821349642744309,0.4976152191210716
000000000000000001ef,stable_built,4000,100,100,0.11922572741292758,0.07821349642744309,0.3961396064354591
0000000000000000052c,stable_nature,0,272,296,0.10499343608297947,0.08796675433473244,0.455880325075602
0000000000000000052c,stable_nature,25,272,296,0.10499343608297947,0.08796675433473244,0.455880325075602
0000000000000000052c,stable_nature,50,272,296,0.10499343608297947,0.08796675433473244,0.455880325075602
0000000000000000052c,stable_nature,75,272,296,0.10499343608297947,0.08796675433473244,0.455880325075602
0000000000000000052c,stable_nature,100,272,296,0.10499343608297947,0.08796675433473244,0.455880325075602
0000000000000000052c,stable_nature,150,272,295,0.10499343608297947,0.08796675433473244,0.455880325075602
0000000000000000052c,stable_nature,200,272,295,0.10499343608297947,0.08796675433473244,0.455880325075602
0000000000000000052c,stable_nature,300,272,295,0.10499343608297947,0.08796675433473244,0.455880325075602
0000000000000000052c,stable_nature,500,269,294,0.10759246306576828,0.08796675433473244,0.4498215706914431
0000000000000000052c,stable_nature,1000,261,281,0.10759246306576828,0.08796675433473244,0.4498215706914431
0000000000000000052c,stable_nature,2000,217,236,0.11362011801867414,0.09361327671723614,0.45172872275764875
0000000000000000052c,stable_nature,3000,140,176,0.1331002054924115,0.09361327671723614,0.4129144672139819
0000000000000000052c,stable_nature,4000,73,96,0.16106158488061056,0.09841334820863254,0.3792788268083116
00000000000000000119,stable_crop,0,289,300,0.032565884976786384,0.02538387124964132,0.4380324077640744
00000000000000000119,stable_crop,25,289,300,0.032565884976786384,0.02538387124964132,0.4380324077640744
00000000000000000119,stable_crop,50,289,300,0.032565884976786384,0.02538387124964132,0.4380324077640744
00000000000000000119,stable_crop,75,289,300,0.032565884976786384,0.02538387124964132,0.4380324077640744
00000000000000000119,stable_crop,100,289,300,0.032565884976786384,0.02538387124964132,0.4380324077640744
00000000000000000119,stable_crop,150,289,299,0.032565884976786384,0.02538387124964132,0.4380324077640744
00000000000000000119,stable_crop,200,289,299,0.032565884976786384,0.02538387124964132,0.4380324077640744
00000000000000000119,stable_crop,300,288,298,0.032743178597032595,0.02538387124964132,0.43669636281492985
00000000000000000119,stable_crop,500,288,297,0.032743178597032595,0.02538387124964132,0.43669636281492985
00000000000000000119,stable_crop,1000,287,288,0.032743178597032595,0.02538387124964132,0.43669636281492985
00000000000000000119,stable_crop,2000,255,241,0.032743178597032595,0.027861296772831314,0.45972342145256584
00000000000000000119,stable_crop,3000,213,160,0.035370985761508725,0.03772432282479658,0.5160977298527786
00000000000000000119,stable_crop,4000,100,100,0.04813222391597956,0.04005876574226501,0.45422742047736925
00000000000000000540,stable_built,0,300,300,0.1519340895492966,0.05256570791907829,0.25704528106904523
00000000000000000540,stable_built,25,300,300,0.1519340895492966,0.05256570791907829,0.25704528106904523
00000000000000000540,stable_built,50,300,300,0.1519340895492966,0.05256570791907829,0.25704528106904523
00000000000000000540,stable_built,75,300,300,0.1519340895492966,0.05256570791907829,0.25704528106904523
00000000000000000540,stable_built,100,300,298,0.1519340895492966,0.05256570791907829,0.25704528106904523
00000000000000000540,stable_built,150,300,296,0.1519340895492966,0.060711738162650006,0.28550636904386184
00000000000000000540,stable_built,200,300,294,0.1519340895492966,0.06754146790624231,0.307740272716323
00000000000000000540,stable_built,300,300,291,0.1519340895492966,0.06754146790624231,0.307740272716323
00000000000000000540,stable_built,500,299,282,0.1519340895492966,0.0725226383083366,0.3231029829233394
00000000000000000540,stable_built,1000,294,244,0.17135734458158908,0.0725226383083366,0.2973701959818984
00000000000000000540,stable_built,2000,247,175,0.1719049976639283,0.0778765932194067,0.3117787541655485
00000000000000000540,stable_built,3000,177,100,0.19630361173929806,0.0861447365533394,0.30499288480094805
00000000000000000540,stable_built,4000,100,100,0.20226083083643048,0.0861447365533394,0.29869304303900335
00000000000000000234,stable_nature,0,300,203,0.008582643553787817,0.12194635238428934,0.9342472261198297
00000000000000000234,stable_nature,25,299,203,0.010262903367981214,0.12194635238428934,0.9223737906207272
00000000000000000234,stable_nature,50,298,203,0.011886123776313307,0.12194635238428934,0.9111865511405407
00000000000000000234,stable_nature,75,297,203,0.012161115263262934,0.12194635238428934,0.9093181350934695
00000000000000000234,stable_nature,100,296,203,0.013238343847846345,0.12194635238428934,0.9020721707580281
00000000000000000234,stable_nature,150,293,203,0.014717086832288317,0.12194635238428934,0.8923114556640295
00000000000000000234,stable_nature,200,292,203,0.01515882197158347,0.12194635238428934,0.8894365435608842
00000000000000000234,stable_nature,300,287,203,0.0159912489765335,0.12194635238428934,0.88406896437479
00000000000000000234,stable_nature,500,265,203,0.016191796503239098,0.12194635238428934,0.8827854822543973
00000000000000000234,stable_nature,1000,196,203,0.01785782353799077,0.12194635238428934,0.8722654497188227
00000000000000000234,stable_nature,2000,100,3,,,
00000000000000000234,stable_nature,3000,100,3,,,
00000000000000000234,stable_nature,4000,100,3,,,
000000000000000002d5,stable_crop,0,268,296,0.05143373073207826,0.029643129610556974,0.3656176310345254
000000000000000002d5,stable_crop,25,268,296,0.05143373073207826,0.029643129610556974,0.3656176310345254
000000000000000002d5,stable_crop,50,268,295,0.05143373073207826,0.03482226602734253,0.40370834881269363
000000000000000002d5,stable_crop,75,268,295,0.05143373073207826,0.03482226602734253,0.40370834881269363
000000000000000002d5,stable_crop,100,267,295,0.05143373073207826,0.03482226602734253,0.40370834881269363
000000000000000002d5,stable_crop,150,267,295,0.05143373073207826,0.03482226602734253,0.40370834881269363
000000000000000002d5,stable_crop,200,267,294,0.05143373073207826,0.03482226602734253,0.40370834881269363
000000000000000002d5,stable_crop,300,265,294,0.05143373073207826,0.03482226602734253,0.40370834881269363
000000000000000002d5,stable_crop,500,264,293,0.05143373073207826,0.03482226602734253,0.40370834881269363
000000000000000002d5,stable_crop,1000,250,274,0.055671788831036184,0.03482226602734253,0.38480169864698666
000000000000000002d5,stable_crop,2000,198,218,0.05773384036907152,0.037526241724753294,0.3939345935834752
000000000000000002d5,stable_crop,3000,103,109,0.0626959923094543,0.04594726599703554,0.42291870395669034
000000000000000002d5,stable_crop,4000,76,96,0.07649550472901338,0.04594726599703554,0.3752550332225151
00000000000000000481,stable_nature,0,285,300,0.033698575535578604,0.038840451059011925,0.5354421320753282
00000000000000000481,stable_nature,25,285,300,0.033698575535578604,0.038840451059011925,0.5354421320753282
00000000000000000481,stable_nature,50,285,300,0.033698575535578604,0.038840451059011925,0.5354421320753282
00000000000000000481,stable_nature,75,285,300,0.033698575535578604,0.038840451059011925,0.5354421320753282
00000000000000000481,stable_nature,100,285,300,0.033698575535578604,0.038840451059011925,0.5354421320753282
00000000000000000481,stable_nature,150,285,300,0.033698575535578604,0.038840451059011925,0.5354421320753282
00000000000000000481,stable_nature,200,285,300,0.033698575535578604,0.038840451059011925,0.5354421320753282
00000000000000000481,stable_nature,300,285,300,0.033698575535578604,0.038840451059011925,0.5354421320753282
00000000000000000481,stable_nature,500,284,297,0.03602618387743546,0.038840451059011925,0.5187952028492254
00000000000000000481,stable_nature,1000,272,283,0.05067874807974915,0.04237261392634255,0.45536801409863525
00000000000000000481,stable_nature,2000,245,195,0.06229382925772568,0.05683185992958797,0.4770747629400765
00000000000000000481,stable_nature,3000,192,100,0.06229382925772568,0.06434760219877109,0.5081086138888705
00000000000000000481,stable_nature,4000,100,100,0.07020227719422593,0.06434760219877109,0.47824347735269673
000000000000000000b2,stable_crop,0,300,300,0.03137485515766862,0.01968242485858527,0.3854969330903242
000000000000000000b2,stable_crop,25,300,300,0.03137485515766862,0.01968242485858527,0.3854969330903242
000000000000000000b2,stable_crop,50,300,300,0.03137485515766862,0.01968242485858527,0.3854969330903242
000000000000000000b2,stable_crop,75,300,300,0.03137485515766862,0.01968242485858527,0.3854969330903242
000000000000000000b2,stable_crop,100,299,300,0.036655924305530684,0.01968242485858527,0.3493610506921349
000000000000000000b2,stable_crop,150,299,300,0.036655924305530684,0.01968242485858527,0.3493610506921349
000000000000000000b2,stable_crop,200,297,300,0.036655924305530684,0.01968242485858527,0.3493610506921349
000000000000000000b2,stable_crop,300,297,299,0.036655924305530684,0.01968242485858527,0.3493610506921349
000000000000000000b2,stable_crop,500,296,286,0.036655924305530684,0.02123192586428311,0.36677689362504495
000000000000000000b2,stable_crop,1000,286,266,0.036655924305530684,0.026609230365158054,0.42059851909388796
000000000000000000b2,stable_crop,2000,243,168,0.04196356692891974,0.03873024509812362,0.4799654908441278
000000000000000000b2,stable_crop,3000,182,100,0.04291369221066268,0.04288581673014578,0.4998375545392934
000000000000000000b2,stable_crop,4000,100,100,0.05658772521915687,0.04288581673014578,0.4311278747023172
000000000000000000fc,stable_crop,0,300,300,0.03932271500837856,0.011309576569237256,0.22336687154830998
000000000000000000fc,stable_crop,25,300,300,0.03932271500837856,0.011309576569237256,0.22336687154830998
000000000000000000fc,stable_crop,50,300,300,0.03932271500837856,0.011309576569237256,0.22336687154830998
000000000000000000fc,stable_crop,75,300,300,0.03932271500837856,0.011309576569237256,0.22336687154830998
000000000000000000fc,stable_crop,100,300,299,0.03932271500837856,0.011309576569237256,0.22336687154830998
000000000000000000fc,stable_crop,150,300,299,0.03932271500837856,0.011309576569237256,0.22336687154830998
000000000000000000fc,stable_crop,200,300,299,0.03932271500837856,0.011309576569237256,0.22336687154830998
000000000000000000fc,stable_crop,300,300,298,0.03932271500837856,0.011643858066751878,0.22846068244296247
000000000000000000fc,stable_crop,500,296,296,0.03932271500837856,0.011643858066751878,0.22846068244296247
000000000000000000fc,stable_crop,1000,283,290,0.04275240793281241,0.012353150095224618,0.22417248889332209
000000000000000000fc,stable_crop,2000,245,235,0.05540004212912859,0.012353150095224618,0.18232572797657903
000000000000000000fc,stable_crop,3000,200,162,0.0757657244828692,0.012891011191946267,0.14540363000825876
000000000000000000fc,stable_crop,4000,100,100,0.11886488879432426,0.012891011191946267,0.09784010578039937
00000000000000000585,stable_built,0,300,300,0.06584294055908932,0.06326880000395078,0.49003134592991665
00000000000000000585,stable_built,25,300,300,0.06584294055908932,0.06326880000395078,0.49003134592991665
00000000000000000585,stable_built,50,300,300,0.06584294055908932,0.06326880000395078,0.49003134592991665
00000000000000000585,stable_built,75,299,300,0.068694777630645,0.06326880000395078,0.47944138176263495
00000000000000000585,stable_built,100,299,300,0.068694777630645,0.06326880000395078,0.47944138176263495
00000000000000000585,stable_built,150,299,300,0.068694777630645,0.06326880000395078,0.47944138176263495
00000000000000000585,stable_built,200,298,300,0.068694777630645,0.06326880000395078,0.47944138176263495
00000000000000000585,stable_built,300,298,300,0.068694777630645,0.06326880000395078,0.47944138176263495
00000000000000000585,stable_built,500,295,300,0.068694777630645,0.06326880000395078,0.47944138176263495
00000000000000000585,stable_built,1000,292,294,0.07041419614373945,0.06358127501041647,0.47450316389271463
00000000000000000585,stable_built,2000,277,223,0.07514744459611071,0.06593400093245241,0.46734707519449237
00000000000000000585,stable_built,3000,215,100,0.07667254436866393,0.08164490439008416,0.5157037649967627
00000000000000000585,stable_built,4000,100,100,0.08348188276501527,0.08164490439008416,0.49443767299186125
00000000000000000689,stable_nature,0,300,300,0.06196792289801596,0.06041388735416124,0.4936508720469169
00000000000000000689,stable_nature,25,300,300,0.06196792289801596,0.06041388735416124,0.4936508720469169
00000000000000000689,stable_nature,50,300,300,0.06196792289801596,0.06041388735416124,0.4936508720469169
00000000000000000689,stable_nature,75,300,300,0.06196792289801596,0.06041388735416124,0.4936508720469169
00000000000000000689,stable_nature,100,300,300,0.06196792289801596,0.06041388735416124,0.4936508720469169
00000000000000000689,stable_nature,150,300,299,0.06196792289801596,0.061179284461356384,0.49679798488912646
00000000000000000689,stable_nature,200,300,298,0.06196792289801596,0.06487172312267486,0.5114467373362203
00000000000000000689,stable_nature,300,299,296,0.06196792289801596,0.06487172312267486,0.5114467373362203
00000000000000000689,stable_nature,500,298,294,0.06196792289801596,0.06487172312267486,0.5114467373362203
00000000000000000689,stable_nature,1000,285,282,0.06750797682379632,0.06899609546023093,0.5054508213950106
00000000000000000689,stable_nature,2000,232,246,0.0698414490187577,0.07282782691940207,0.5104660862683493
00000000000000000689,stable_nature,3000,162,155,0.07690635999896031,0.08608984014543893,0.5281708412137417
00000000000000000689,stable_nature,4000,100,100,0.09399999652671061,0.10375517277138058,0.5246647819074604
00000000000000000254,stable_crop,0,300,300,0.07071034278663235,0.14870170583040887,0.6777280772273042
00000000000000000254,stable_crop,25,300,300,0.07071034278663235,0.14870170583040887,0.6777280772273042
00000000000000000254,stable_crop,50,300,300,0.07071034278663235,0.14870170583040887,0.6777280772273042
00000000000000000254,stable_crop,75,300,300,0.07071034278663235,0.14870170583040887,0.6777280772273042
00000000000000000254,stable_crop,100,300,300,0.07071034278663235,0.14870170583040887,0.6777280772273042
00000000000000000254,stable_crop,150,300,300,0.07071034278663235,0.14870170583040887,0.6777280772273042
00000000000000000254,stable_crop,200,300,299,0.07071034278663235,0.15871646324452754,0.6917956362181996
00000000000000000254,stable_crop,300,299,297,0.07071034278663235,0.15871646324452754,0.6917956362181996
00000000000000000254,stable_crop,500,295,295,0.07071034278663235,0.15871646324452754,0.6917956362181996
00000000000000000254,stable_crop,1000,286,282,0.0724992082404877,0.15871646324452754,0.6864433635681451
00000000000000000254,stable_crop,2000,232,232,0.08637931996273569,0.18352775787722625,0.679966451214617
00000000000000000254,stable_crop,3000,114,179,0.13661524717073673,0.22872054992886737,0.626055677390638
00000000000000000254,stable_crop,4000,100,100,0.13661524717073673,0.2361415236456474,0.6335002933087823
000000000000000001d9,stable_nature,0,300,208,0.01986233288016632,0.024737107602518082,0.5546506264258525
000000000000000001d9,stable_nature,25,300,208,0.01986233288016632,0.024737107602518082,0.5546506264258525
000000000000000001d9,stable_nature,50,300,208,0.01986233288016632,0.024737107602518082,0.5546506264258525
000000000000000001d9,stable_nature,75,299,208,0.02382235906134118,0.024737107602518082,0.5094188487127564
000000000000000001d9,stable_nature,100,299,208,0.02382235906134118,0.024737107602518082,0.5094188487127564
000000000000000001d9,stable_nature,150,298,208,0.02382235906134118,0.024737107602518082,0.5094188487127564
000000000000000001d9,stable_nature,200,298,208,0.02382235906134118,0.024737107602518082,0.5094188487127564
000000000000000001d9,stable_nature,300,296,206,0.02382235906134118,0.024737107602518082,0.5094188487127564
000000000000000001d9,stable_nature,500,295,194,0.02382235906134118,0.02563169424585112,0.5182930929062008
000000000000000001d9,stable_nature,1000,282,193,0.02382235906134118,0.02563169424585112,0.5182930929062008
000000000000000001d9,stable_nature,2000,231,185,0.02466240565546709,0.03479514204766876,0.5852098411594668
000000000000000001d9,stable_nature,3000,136,161,0.0296667281944774,0.03479514204766876,0.539778661655699
000000000000000001d9,stable_nature,4000,100,100,0.0296667281944774,0.036613314136227836,0.5524033004232671
000000000000000006b2,stable_crop,0,300,300,0.09519756670147565,0.12687128230522404,0.5713150803101839
000000000000000006b2,stable_crop,25,300,300,0.09519756670147565,0.12687128230522404,0.5713150803101839
000000000000000006b2,stable_crop,50,300,300,0.09519756670147565,0.12687128230522404,0.5713150803101839
000000000000000006b2,stable_crop,75,300,300,0.09519756670147565,0.12687128230522404,0.5713150803101839
000000000000000006b2,stable_crop,100,300,300,0.09519756670147565,0.12687128230522404,0.5713150803101839
000000000000000006b2,stable_crop,150,300,300,0.09519756670147565,0.12687128230522404,0.5713150803101839
000000000000000006b2,stable_crop,200,299,300,0.09519756670147565,0.12687128230522404,0.5713150803101839
000000000000000006b2,stable_crop,300,299,300,0.09519756670147565,0.12687128230522404,0.5713150803101839
000000000000000006b2,stable_crop,500,297,297,0.11054648816769397,0.12687128230522404,0.5343798909911915
000000000000000006b2,stable_crop,1000,288,276,0.11054648816769397,0.12687128230522404,0.5343798909911915
000000000000000006b2,stable_crop,2000,244,226,0.11719717207828864,0.12687128230522404,0.5198184362873346
000000000000000006b2,stable_crop,3000,150,170,0.15245517269650916,0.14148331498282044,0.48133647314906736
000000000000000006b2,stable_crop,4000,100,100,0.1578564854738468,0.16612103328073646,0.5127548168120343
00000000000000000478,stable_crop,0,300,300,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,25,300,300,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,50,300,300,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,75,300,300,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,100,300,300,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,150,300,300,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,200,300,300,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,300,300,300,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,500,298,296,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,1000,291,275,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,2000,248,234,0.08273674664713733,0.04210476825303833,0.337265758801216
00000000000000000478,stable_crop,3000,171,123,0.09447103043077823,0.042310564079936275,0.30932936723670545
00000000000000000478,stable_crop,4000,100,100,0.13972884718959247,0.042310564079936275,0.2324252961742364
00000000000000000232,stable_nature,0,300,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,25,300,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,50,300,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,75,300,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,100,299,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,150,299,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,200,299,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,300,299,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,500,294,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,1000,286,300,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,2000,237,212,0.004611688028036132,0.32895850807101823,0.9861747599667062
00000000000000000232,stable_nature,3000,153,100,0.005445449515400003,0.3566869834194105,0.9849628229312308
00000000000000000232,stable_nature,4000,100,100,0.006036111483536421,0.3566869834194105,0.9833588994763764
000000000000000006c2,stable_nature,0,300,0,,,
000000000000000006c2,stable_nature,25,300,0,,,
000000000000000006c2,stable_nature,50,300,0,,,
000000000000000006c2,stable_nature,75,300,0,,,
000000000000000006c2,stable_nature,100,300,0,,,
000000000000000006c2,stable_nature,150,299,0,,,
000000000000000006c2,stable_nature,200,299,0,,,
000000000000000006c2,stable_nature,300,298,0,,,
000000000000000006c2,stable_nature,500,294,0,,,
000000000000000006c2,stable_nature,1000,284,0,,,
000000000000000006c2,stable_nature,2000,238,0,,,
000000000000000006c2,stable_nature,3000,150,0,,,
000000000000000006c2,stable_nature,4000,100,0,,,
000000000000000005a2,stable_crop,0,300,300,0.015868224090728477,0.011137510082159952,0.4124127865010498
000000000000000005a2,stable_crop,25,300,300,0.015868224090728477,0.011137510082159952,0.4124127865010498
000000000000000005a2,stable_crop,50,300,300,0.015868224090728477,0.011137510082159952,0.4124127865010498
000000000000000005a2,stable_crop,75,300,300,0.015868224090728477,0.011137510082159952,0.4124127865010498
000000000000000005a2,stable_crop,100,300,300,0.015868224090728477,0.011137510082159952,0.4124127865010498
000000000000000005a2,stable_crop,150,300,300,0.015868224090728477,0.011137510082159952,0.4124127865010498
000000000000000005a2,stable_crop,200,300,300,0.015868224090728477,0.011137510082159952,0.4124127865010498
000000000000000005a2,stable_crop,300,298,300,0.015868224090728477,0.011137510082159952,0.4124127865010498
000000000000000005a2,stable_crop,500,297,299,0.015868224090728477,0.012298382069716807,0.4366298871516494
000000000000000005a2,stable_crop,1000,292,285,0.015868224090728477,0.013698032506482539,0.4632995205524725
000000000000000005a2,stable_crop,2000,248,235,0.015868224090728477,0.014643048433075956,0.47992257357249685
000000000000000005a2,stable_crop,3000,145,158,0.015969191519361825,0.014724245388185776,0.47971966880272454
000000000000000005a2,stable_crop,4000,100,100,0.018819101168841314,0.015363655633855977,0.4494563069352618
0000000000000000034b,stable_crop,0,300,300,0.023219359908377313,0.010477111427304831,0.3109260706446552
0000000000000000034b,stable_crop,25,300,300,0.023219359908377313,0.010477111427304831,0.3109260706446552
0000000000000000034b,stable_crop,50,300,300,0.023219359908377313,0.010477111427304831,0.3109260706446552
0000000000000000034b,stable_crop,75,300,300,0.023219359908377313,0.010477111427304831,0.3109260706446552
0000000000000000034b,stable_crop,100,300,300,0.023219359908377313,0.010477111427304831,0.3109260706446552
0000000000000000034b,stable_crop,150,300,300,0.023219359908377313,0.010477111427304831,0.3109260706446552
0000000000000000034b,stable_crop,200,300,300,0.023219359908377313,0.010477111427304831,0.3109260706446552
