strategy,parent_id,parent_label,x_obs_source,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
spatial_thin_150_cap150,0000000000000000069d,built_loss,test_site,142,133,61.19889765105148,56.247168029490375,56.247168029490375,0.48317210459042353,0.47865945929062514,0.48763810370852717,0.008978644417902026
spatial_thin_150_cap150,000000000000000006b7,built_loss,test_site,146,116,73.90847783272959,35.27109334503305,35.27109334503305,0.5051141004325294,0.5017089916129649,0.5078559311246451,0.006146939511680216
spatial_thin_150_cap150,000000000000000006df,built_loss,test_site,150,66,74.60108487843405,23.77151936329668,23.77151936329668,0.5336554777583983,0.5245906625865207,0.539198172788581,0.014607510202060303
spatial_thin_150_cap150,000000000000000006e3,built_loss,test_site,150,97,68.58857103299907,39.01522808921787,39.01522808921787,0.5100059719953814,0.5050484138707566,0.5165022469309914,0.011453833060234841
spatial_thin_150_cap150,00000000000000000011,crop_loss,test_site,150,135,66.939176062884,55.876085125895294,55.876085125895294,0.49057003962912393,0.470523931315978,0.49956691185139823,0.02904298053542026
spatial_thin_150_cap150,0000000000000000002b,crop_loss,test_site,150,139,73.0327347160608,57.627024125446866,57.627024125446866,0.5364522476549359,0.5284892505094068,0.5467042073914186,0.0182149568820118
spatial_thin_150_cap150,0000000000000000002d,crop_loss,test_site,140,135,65.3590803701791,70.56819332494756,65.3590803701791,0.50390534576397,0.49937407134144357,0.5081910319990468,0.008816960657603234
spatial_thin_150_cap150,0000000000000000003a,crop_loss,test_site,135,150,56.9458182312132,71.4062842476645,56.9458182312132,0.520229462195805,0.515701055247079,0.524345569598306,0.00864451435122704
spatial_thin_150_cap150,0000000000000000009b,crop_loss,test_site,149,76,51.69444123921097,26.757375902371425,26.757375902371425,0.5025146327338389,0.4998048006576767,0.5046341361774573,0.004829335519780653
spatial_thin_150_cap150,0000000000000000009d,crop_loss,test_site,150,29,76.59835089718304,13.335647035756814,13.335647035756814,0.5129391036363689,0.5073158955515326,0.5189873868612533,0.011671491309720783
spatial_thin_150_cap150,000000000000000000a8,crop_loss,test_site,140,101,77.03000768253813,43.39073346104307,43.39073346104307,0.5405386370329036,0.5385174494259506,0.5434680173112042,0.0049505678852536095
spatial_thin_150_cap150,000000000000000000da,crop_loss,test_site,107,150,38.38844397048023,75.9520576587871,38.38844397048023,0.46661987029434954,0.46364054794446696,0.4708287396379761,0.0071881916935091494
spatial_thin_150_cap150,000000000000000000e3,crop_loss,test_site,150,139,67.88415772760189,68.07402950888248,67.88415772760189,0.5003956435242923,0.4989198606531302,0.5024711870923443,0.0035513264392140753
spatial_thin_150_cap150,000000000000000000e9,crop_loss,test_site,145,35,69.09998820329743,9.829015500857885,9.829015500857885,0.5112546866787596,0.5057802012938382,0.51841282579504,0.012632624501201839
spatial_thin_150_cap150,0000000000000000011b,crop_loss,test_site,150,102,83.99451516488618,42.59427920125048,42.59427920125048,0.5023172842382979,0.49983034833726575,0.5042970708237146,0.004466722486448804
spatial_thin_150_cap150,00000000000000000128,crop_loss,test_site,117,121,40.20032784423652,48.89144664223953,40.20032784423652,0.49470613459474777,0.49289027059984913,0.49650242695785257,0.0036121563580034377
spatial_thin_150_cap150,00000000000000000192,crop_loss,test_site,150,136,68.89368906171741,54.71435553201817,54.71435553201817,0.48933710399443037,0.4864005284353628,0.4926476650309182,0.006247136595555425
spatial_thin_150_cap150,00000000000000000196,crop_loss,test_site,150,75,78.48043101811746,35.36110131880677,35.36110131880677,0.5250009768402149,0.5211721844788851,0.5272761716686719,0.006103987189786775
spatial_thin_150_cap150,000000000000000001a6,crop_loss,test_site,150,134,72.86202103897143,46.4403749919883,46.4403749919883,0.5178293797826014,0.5134562105508254,0.5243451251529231,0.010888914602097732
spatial_thin_150_cap150,000000000000000001e4,crop_loss,test_site,135,150,50.341961843964555,72.81011701610309,50.341961843964555,0.5003486805556411,0.49790447594321535,0.5055635512915606,0.007659075348345257
spatial_thin_150_cap150,000000000000000001f9,crop_loss,test_site,150,144,60.976497758573885,55.13384617127433,55.13384617127433,0.49604101576012405,0.48259934788921405,0.5032861093372215,0.020686761448007462
spatial_thin_150_cap150,00000000000000000228,crop_loss,test_site,150,106,68.28653825102933,35.70484654965707,35.70484654965707,0.5014005622575315,0.498368329692374,0.5079514816022652,0.00958315190989123
spatial_thin_150_cap150,0000000000000000028c,crop_loss,test_site,150,26,59.62239654782575,13.47574821065819,13.47574821065819,0.5089264429058747,0.4953331981667154,0.5181177703972321,0.022784572230516664
spatial_thin_150_cap150,0000000000000000028d,crop_loss,test_site,150,81,77.07551071552706,44.898537501755534,44.898537501755534,0.47322814340879876,0.4673859687456083,0.48141863449978967,0.014032665754181384
spatial_thin_150_cap150,00000000000000000291,crop_loss,test_site,150,73,66.51513037542165,20.57323981813616,20.57323981813616,0.46468124251582366,0.46167648438793,0.4681342315729928,0.006457747185062757
spatial_thin_150_cap150,000000000000000002c5,crop_loss,test_site,150,111,78.1877813493561,37.37902670258217,37.37902670258217,0.5090852239095266,0.5072368469815141,0.5147315331652916,0.007494686183777577
spatial_thin_150_cap150,000000000000000002dc,crop_loss,test_site,143,149,71.42697780161186,68.9745227905324,68.9745227905324,0.47811089453121136,0.4733631193259251,0.4859091672360698,0.012546047910144686
